frame,vehicle_id,x_position,y_position,spawn_x,spawn_y,relative_x,relative_y,speed_px_per_s
867,81,299.21875,52.77778,398.6979,390.97223,-99.47916,-338.19446,0
867,81,299.21875,52.77778,398.6979,390.97223,-99.47916,-338.19446,0
868,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
868,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
869,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
869,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
870,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
870,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
871,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
871,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
872,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
872,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
873,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
873,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
874,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
874,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
875,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
875,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
876,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
876,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
877,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
877,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
878,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
878,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
879,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
879,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
880,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
880,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
881,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
881,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
882,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
882,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
883,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
883,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
884,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
884,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
885,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
885,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
886,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
886,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
887,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
887,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
888,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
888,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
889,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
889,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
890,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
890,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
891,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
891,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
892,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
892,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
893,81,299.7396,52.77778,398.6979,390.97223,-98.95831,-338.19446,0
893,81,299.7396,52.77778,398.6979,390.97223,-98.95831,-338.19446,0
894,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
894,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
895,81,299.7396,52.77778,398.6979,390.97223,-98.95831,-338.19446,0
895,81,299.7396,52.77778,398.6979,390.97223,-98.95831,-338.19446,0
896,81,299.7396,53.47222,398.6979,390.97223,-98.95831,-337.5,0
896,81,299.7396,53.47222,398.6979,390.97223,-98.95831,-337.5,0
897,81,299.7396,52.77778,398.6979,390.97223,-98.95831,-338.19446,0
897,81,299.7396,52.77778,398.6979,390.97223,-98.95831,-338.19446,0
898,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
898,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
899,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
899,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
900,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
900,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
901,81,299.21875,52.083332,398.6979,390.97223,-99.47916,-338.8889,0
901,81,299.21875,52.083332,398.6979,390.97223,-99.47916,-338.8889,0
902,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
902,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
903,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
903,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
904,81,299.21875,52.083332,398.6979,390.97223,-99.47916,-338.8889,0
904,81,299.21875,52.083332,398.6979,390.97223,-99.47916,-338.8889,0
905,81,299.21875,51.38889,398.6979,390.97223,-99.47916,-339.58334,0
905,81,299.21875,51.38889,398.6979,390.97223,-99.47916,-339.58334,0
906,81,299.21875,51.38889,398.6979,390.97223,-99.47916,-339.58334,0
906,81,299.21875,51.38889,398.6979,390.97223,-99.47916,-339.58334,0
907,81,299.47916,51.38889,398.6979,390.97223,-99.21875,-339.58334,0
907,81,299.47916,51.38889,398.6979,390.97223,-99.21875,-339.58334,0
908,81,299.47916,51.38889,398.6979,390.97223,-99.21875,-339.58334,0
908,81,299.47916,51.38889,398.6979,390.97223,-99.21875,-339.58334,0
909,81,299.47916,50.694443,398.6979,390.97223,-99.21875,-340.27777,0
909,81,299.47916,50.694443,398.6979,390.97223,-99.21875,-340.27777,0
910,81,299.47916,51.38889,398.6979,390.97223,-99.21875,-339.58334,0
910,81,299.47916,51.38889,398.6979,390.97223,-99.21875,-339.58334,0
911,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
911,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
912,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
912,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
913,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
913,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
914,81,299.21875,52.083332,398.6979,390.97223,-99.47916,-338.8889,0
914,81,299.21875,52.083332,398.6979,390.97223,-99.47916,-338.8889,0
915,81,299.21875,52.083332,398.6979,390.97223,-99.47916,-338.8889,0
915,81,299.21875,52.083332,398.6979,390.97223,-99.47916,-338.8889,0
916,81,299.47916,51.38889,398.6979,390.97223,-99.21875,-339.58334,0
916,81,299.47916,51.38889,398.6979,390.97223,-99.21875,-339.58334,0
917,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
917,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
918,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
918,81,299.7396,52.083332,398.6979,390.97223,-98.95831,-338.8889,0
919,81,299.7396,52.77778,398.6979,390.97223,-98.95831,-338.19446,0
919,81,299.7396,52.77778,398.6979,390.97223,-98.95831,-338.19446,0
920,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
920,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
921,81,298.95834,52.083332,398.6979,390.97223,-99.73956,-338.8889,0
921,81,298.95834,52.083332,398.6979,390.97223,-99.73956,-338.8889,0
922,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
922,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
923,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
923,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
924,81,299.21875,52.77778,398.6979,390.97223,-99.47916,-338.19446,0
924,81,299.21875,52.77778,398.6979,390.97223,-99.47916,-338.19446,0
925,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
925,81,299.47916,52.083332,398.6979,390.97223,-99.21875,-338.8889,0
926,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
926,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
927,81,299.21875,52.77778,398.6979,390.97223,-99.47916,-338.19446,0
927,81,299.21875,52.77778,398.6979,390.97223,-99.47916,-338.19446,0
928,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
928,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
929,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
929,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
930,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
930,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
931,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
931,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
932,81,299.21875,52.77778,398.6979,390.97223,-99.47916,-338.19446,0
932,81,299.21875,52.77778,398.6979,390.97223,-99.47916,-338.19446,0
933,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
933,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
934,81,299.21875,52.77778,398.6979,390.97223,-99.47916,-338.19446,0
934,81,299.21875,52.77778,398.6979,390.97223,-99.47916,-338.19446,0
935,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
935,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
936,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
936,81,299.47916,52.77778,398.6979,390.97223,-99.21875,-338.19446,0
937,81,299.47916,53.47222,398.6979,390.97223,-99.21875,-337.5,0
937,81,299.47916,53.47222,398.6979,390.97223,-99.21875,-337.5,0
938,81,299.21875,53.47222,398.6979,390.97223,-99.47916,-337.5,0
938,81,299.21875,53.47222,398.6979,390.97223,-99.47916,-337.5,0
939,81,299.21875,54.166668,398.6979,390.97223,-99.47916,-336.80557,0
939,81,299.21875,54.166668,398.6979,390.97223,-99.47916,-336.80557,0
940,81,298.95834,55.555557,398.6979,390.97223,-99.73956,-335.4167,0
940,81,298.95834,55.555557,398.6979,390.97223,-99.73956,-335.4167,0
941,81,298.6979,54.86111,398.6979,390.97223,-100.0,-336.1111,0
941,81,298.6979,54.86111,398.6979,390.97223,-100.0,-336.1111,0
942,81,298.6979,52.77778,398.6979,390.97223,-100.0,-338.19446,0
942,81,298.6979,52.77778,398.6979,390.97223,-100.0,-338.19446,0
943,81,298.4375,54.166668,398.6979,390.97223,-100.26041,-336.80557,0
943,81,298.4375,54.166668,398.6979,390.97223,-100.26041,-336.80557,0
944,81,298.4375,57.63889,398.6979,390.97223,-100.26041,-333.33334,0
944,81,298.4375,57.63889,398.6979,390.97223,-100.26041,-333.33334,0
945,81,298.1771,56.944443,398.6979,390.97223,-100.52081,-334.02777,0
945,81,298.1771,56.944443,398.6979,390.97223,-100.52081,-334.02777,0
946,81,298.1771,56.25,398.6979,390.97223,-100.52081,-334.72223,0
946,81,298.1771,56.25,398.6979,390.97223,-100.52081,-334.72223,0
947,81,297.65625,56.25,398.6979,390.97223,-101.04166,-334.72223,0
947,81,297.65625,56.25,398.6979,390.97223,-101.04166,-334.72223,0
948,81,297.39584,59.02778,398.6979,390.97223,-101.30206,-331.94446,0
948,81,297.39584,59.02778,398.6979,390.97223,-101.30206,-331.94446,0
949,81,297.39584,60.416668,398.6979,390.97223,-101.30206,-330.55557,0
949,81,297.39584,60.416668,398.6979,390.97223,-101.30206,-330.55557,0
950,81,297.39584,54.86111,398.6979,390.97223,-101.30206,-336.1111,0
950,81,297.39584,54.86111,398.6979,390.97223,-101.30206,-336.1111,0
951,81,297.1354,52.77778,398.6979,390.97223,-101.5625,-338.19446,0
951,81,297.1354,52.77778,398.6979,390.97223,-101.5625,-338.19446,0
952,81,297.1354,51.38889,398.6979,390.97223,-101.5625,-339.58334,0
952,81,297.1354,51.38889,398.6979,390.97223,-101.5625,-339.58334,0
953,81,297.1354,50.694443,398.6979,390.97223,-101.5625,-340.27777,0
953,81,297.1354,50.694443,398.6979,390.97223,-101.5625,-340.27777,0
954,81,297.1354,49.305557,398.6979,390.97223,-101.5625,-341.6667,0
954,81,297.1354,49.305557,398.6979,390.97223,-101.5625,-341.6667,0
955,81,296.6146,48.61111,398.6979,390.97223,-102.08331,-342.3611,0
955,81,296.6146,48.61111,398.6979,390.97223,-102.08331,-342.3611,0
956,81,296.35416,47.916668,398.6979,390.97223,-102.34375,-343.05557,0
956,81,296.35416,47.916668,398.6979,390.97223,-102.34375,-343.05557,0
957,81,295.83334,47.916668,398.6979,390.97223,-102.86456,-343.05557,0
957,81,295.83334,47.916668,398.6979,390.97223,-102.86456,-343.05557,0
958,81,295.0521,47.916668,398.6979,390.97223,-103.64581,-343.05557,0
958,81,295.0521,47.916668,398.6979,390.97223,-103.64581,-343.05557,0
959,81,295.3125,47.916668,398.6979,390.97223,-103.38541,-343.05557,0
959,81,295.3125,47.916668,398.6979,390.97223,-103.38541,-343.05557,0
960,81,295.5729,46.52778,398.6979,390.97223,-103.125,-344.44446,0
960,81,295.5729,46.52778,398.6979,390.97223,-103.125,-344.44446,0
961,81,295.3125,45.833332,398.6979,390.97223,-103.38541,-345.1389,0
961,81,295.3125,45.833332,398.6979,390.97223,-103.38541,-345.1389,0
962,81,295.3125,45.833332,398.6979,390.97223,-103.38541,-345.1389,0
962,81,295.3125,45.833332,398.6979,390.97223,-103.38541,-345.1389,0
963,81,294.79166,44.444443,398.6979,390.97223,-103.90625,-346.52777,0
963,81,294.79166,44.444443,398.6979,390.97223,-103.90625,-346.52777,0
964,81,294.79166,43.75,398.6979,390.97223,-103.90625,-347.22223,0
964,81,294.79166,43.75,398.6979,390.97223,-103.90625,-347.22223,0
965,81,294.79166,43.055557,398.6979,390.97223,-103.90625,-347.9167,0
965,81,294.79166,43.055557,398.6979,390.97223,-103.90625,-347.9167,0
966,81,294.79166,41.666668,398.6979,390.97223,-103.90625,-349.30557,0
966,81,294.79166,41.666668,398.6979,390.97223,-103.90625,-349.30557,0
967,81,294.79166,40.97222,398.6979,390.97223,-103.90625,-350.0,0
967,81,294.79166,40.97222,398.6979,390.97223,-103.90625,-350.0,0
968,81,294.0104,40.27778,398.6979,390.97223,-104.6875,-350.69446,0
968,81,294.0104,40.27778,398.6979,390.97223,-104.6875,-350.69446,0
969,81,293.75,40.27778,398.6979,390.97223,-104.94791,-350.69446,0
969,81,293.75,40.27778,398.6979,390.97223,-104.94791,-350.69446,0
970,81,293.75,38.194443,398.6979,390.97223,-104.94791,-352.77777,0
970,81,293.75,38.194443,398.6979,390.97223,-104.94791,-352.77777,0
971,81,292.96875,36.11111,398.6979,390.97223,-105.72916,-354.8611,0
971,81,292.96875,36.11111,398.6979,390.97223,-105.72916,-354.8611,0
972,81,292.70834,35.416668,398.6979,390.97223,-105.98956,-355.55557,0
972,81,292.70834,35.416668,398.6979,390.97223,-105.98956,-355.55557,0
973,81,292.4479,34.72222,398.6979,390.97223,-106.25,-356.25,0
973,81,292.4479,34.72222,398.6979,390.97223,-106.25,-356.25,0
974,81,292.4479,34.02778,398.6979,390.97223,-106.25,-356.94446,0
974,81,292.4479,34.02778,398.6979,390.97223,-106.25,-356.94446,0
975,81,291.9271,34.02778,398.6979,390.97223,-106.77081,-356.94446,0
975,81,291.9271,34.02778,398.6979,390.97223,-106.77081,-356.94446,0
976,81,291.66666,33.333332,398.6979,390.97223,-107.03125,-357.6389,0
976,81,291.66666,33.333332,398.6979,390.97223,-107.03125,-357.6389,0
977,81,291.14584,32.63889,398.6979,390.97223,-107.55206,-358.33334,0
977,81,291.14584,32.63889,398.6979,390.97223,-107.55206,-358.33334,0
978,81,290.8854,32.63889,398.6979,390.97223,-107.8125,-358.33334,0
978,81,290.8854,32.63889,398.6979,390.97223,-107.8125,-358.33334,0
979,81,291.14584,30.555555,398.6979,390.97223,-107.55206,-360.4167,0
979,81,291.14584,30.555555,398.6979,390.97223,-107.55206,-360.4167,0
980,81,289.84375,29.86111,398.6979,390.97223,-108.85416,-361.1111,0
980,81,289.84375,29.86111,398.6979,390.97223,-108.85416,-361.1111,0
981,81,289.58334,29.86111,398.6979,390.97223,-109.11456,-361.1111,0
981,81,289.58334,29.86111,398.6979,390.97223,-109.11456,-361.1111,0
982,81,288.8021,29.166666,398.6979,390.97223,-109.89581,-361.80557,0
982,81,288.8021,29.166666,398.6979,390.97223,-109.89581,-361.80557,0
983,81,288.54166,27.777779,398.6979,390.97223,-110.15625,-363.19446,0
983,81,288.54166,27.777779,398.6979,390.97223,-110.15625,-363.19446,0
984,81,288.02084,27.083334,398.6979,390.97223,-110.67706,-363.8889,0
984,81,288.02084,27.083334,398.6979,390.97223,-110.67706,-363.8889,0
985,81,288.28125,25.694445,398.6979,390.97223,-110.41666,-365.27777,0
985,81,288.28125,25.694445,398.6979,390.97223,-110.41666,-365.27777,0
986,81,287.5,24.305555,398.6979,390.97223,-111.19791,-366.6667,0
986,81,287.5,24.305555,398.6979,390.97223,-111.19791,-366.6667,0
987,81,287.2396,22.916666,398.6979,390.97223,-111.45831,-368.05557,0
987,81,287.2396,22.916666,398.6979,390.97223,-111.45831,-368.05557,0
988,81,286.97916,21.527779,398.6979,390.97223,-111.71875,-369.44446,0
988,81,286.97916,21.527779,398.6979,390.97223,-111.71875,-369.44446,0
989,81,286.45834,21.527779,398.6979,390.97223,-112.23956,-369.44446,0
989,81,286.45834,21.527779,398.6979,390.97223,-112.23956,-369.44446,0
990,81,286.1979,20.13889,398.6979,390.97223,-112.5,-370.83334,0
990,81,286.1979,20.13889,398.6979,390.97223,-112.5,-370.83334,0
991,81,285.6771,18.75,398.6979,390.97223,-113.02081,-372.22223,0
991,81,285.6771,18.75,398.6979,390.97223,-113.02081,-372.22223,0
992,81,284.89584,17.36111,398.6979,390.97223,-113.80206,-373.6111,0
992,81,284.89584,17.36111,398.6979,390.97223,-113.80206,-373.6111,0
993,81,283.85416,17.36111,398.6979,390.97223,-114.84375,-373.6111,0
993,81,283.85416,17.36111,398.6979,390.97223,-114.84375,-373.6111,0
994,81,283.33334,15.972222,398.6979,390.97223,-115.36456,-375.0,0
994,81,283.33334,15.972222,398.6979,390.97223,-115.36456,-375.0,0
995,81,282.8125,14.583333,398.6979,390.97223,-115.88541,-376.3889,0
995,81,282.8125,14.583333,398.6979,390.97223,-115.88541,-376.3889,0
996,81,282.5521,13.888889,398.6979,390.97223,-116.14581,-377.08334,0
996,81,282.5521,13.888889,398.6979,390.97223,-116.14581,-377.08334,0
997,81,282.29166,13.888889,398.6979,390.97223,-116.40625,-377.08334,0
997,81,282.29166,13.888889,398.6979,390.97223,-116.40625,-377.08334,0
998,81,281.77084,12.5,398.6979,390.97223,-116.92706,-378.47223,0
998,81,281.77084,12.5,398.6979,390.97223,-116.92706,-378.47223,0
999,81,280.9896,11.111111,398.6979,390.97223,-117.70831,-379.8611,0
999,81,280.9896,11.111111,398.6979,390.97223,-117.70831,-379.8611,0
1000,81,279.9479,11.111111,398.6979,390.97223,-118.75,-379.8611,0
1000,81,279.9479,11.111111,398.6979,390.97223,-118.75,-379.8611,0
1001,81,279.6875,9.722222,398.6979,390.97223,-119.01041,-381.25,0
1001,81,279.6875,9.722222,398.6979,390.97223,-119.01041,-381.25,0
1002,81,279.4271,9.027778,398.6979,390.97223,-119.27081,-381.94446,0
1002,81,279.4271,9.027778,398.6979,390.97223,-119.27081,-381.94446,0
1003,81,278.3854,8.333333,398.6979,390.97223,-120.3125,-382.6389,0
1003,81,278.3854,8.333333,398.6979,390.97223,-120.3125,-382.6389,0
1004,81,277.60416,7.638889,398.6979,390.97223,-121.09375,-383.33334,0
1004,81,277.60416,7.638889,398.6979,390.97223,-121.09375,-383.33334,0
1005,81,277.08334,4.861111,398.6979,390.97223,-121.61456,-386.1111,0
1005,81,277.08334,4.861111,398.6979,390.97223,-121.61456,-386.1111,0
1006,81,276.3021,4.861111,398.6979,390.97223,-122.39581,-386.1111,0
1006,81,276.3021,4.861111,398.6979,390.97223,-122.39581,-386.1111,0
1007,81,275.2604,4.1666665,398.6979,390.97223,-123.4375,-386.80557,0
1007,81,275.2604,4.1666665,398.6979,390.97223,-123.4375,-386.80557,0
1008,81,274.47916,2.7777777,398.6979,390.97223,-124.21875,-388.19446,0
1008,81,274.47916,2.7777777,398.6979,390.97223,-124.21875,-388.19446,0
1009,81,273.95834,0.6944444,398.6979,390.97223,-124.73956,-390.27777,0
1009,81,273.95834,0.6944444,398.6979,390.97223,-124.73956,-390.27777,0
675,85,65.364586,574.30554,65.364586,574.30554,0.0,0.0,0
675,85,65.364586,574.30554,65.364586,574.30554,0.0,0.0,0
676,85,67.1875,549.30554,65.364586,574.30554,1.8229141,-25.0,0
676,85,67.1875,549.30554,65.364586,574.30554,1.8229141,-25.0,0
677,85,69.010414,528.4722,65.364586,574.30554,3.6458282,-45.833313,0
677,85,69.010414,528.4722,65.364586,574.30554,3.6458282,-45.833313,0
678,85,70.052086,503.47223,65.364586,574.30554,4.6875,-70.83331,0
678,85,70.052086,503.47223,65.364586,574.30554,4.6875,-70.83331,0
679,85,71.354164,475.69446,65.364586,574.30554,5.9895782,-98.611084,0
679,85,71.354164,475.69446,65.364586,574.30554,5.9895782,-98.611084,0
680,85,72.916664,464.58334,65.364586,574.30554,7.5520782,-109.7222,0
680,85,72.916664,464.58334,65.364586,574.30554,7.5520782,-109.7222,0
681,85,73.697914,445.1389,65.364586,574.30554,8.333328,-129.16666,0
681,85,73.697914,445.1389,65.364586,574.30554,8.333328,-129.16666,0
682,85,75.0,424.30554,65.364586,574.30554,9.635414,-150.0,0
682,85,75.0,424.30554,65.364586,574.30554,9.635414,-150.0,0
683,85,76.041664,406.94446,65.364586,574.30554,10.677078,-167.36108,0
683,85,76.041664,406.94446,65.364586,574.30554,10.677078,-167.36108,0
684,85,77.083336,389.58334,65.364586,574.30554,11.71875,-184.7222,0
684,85,77.083336,389.58334,65.364586,574.30554,11.71875,-184.7222,0
685,85,78.385414,372.91666,65.364586,574.30554,13.020828,-201.38889,0
685,85,78.385414,372.91666,65.364586,574.30554,13.020828,-201.38889,0
686,85,79.427086,356.94446,65.364586,574.30554,14.0625,-217.36108,0
686,85,79.427086,356.94446,65.364586,574.30554,14.0625,-217.36108,0
687,85,80.208336,342.3611,65.364586,574.30554,14.84375,-231.94443,0
687,85,80.208336,342.3611,65.364586,574.30554,14.84375,-231.94443,0
688,85,81.25,326.3889,65.364586,574.30554,15.885414,-247.91666,0
688,85,81.25,326.3889,65.364586,574.30554,15.885414,-247.91666,0
689,85,82.291664,309.72223,65.364586,574.30554,16.927078,-264.5833,0
689,85,82.291664,309.72223,65.364586,574.30554,16.927078,-264.5833,0
690,85,83.333336,304.16666,65.364586,574.30554,17.96875,-270.1389,0
690,85,83.333336,304.16666,65.364586,574.30554,17.96875,-270.1389,0
691,85,84.114586,288.19446,65.364586,574.30554,18.75,-286.11108,0
691,85,84.114586,288.19446,65.364586,574.30554,18.75,-286.11108,0
692,85,84.895836,275.69446,65.364586,574.30554,19.53125,-298.61108,0
692,85,84.895836,275.69446,65.364586,574.30554,19.53125,-298.61108,0
693,85,85.9375,263.19446,65.364586,574.30554,20.572914,-311.11108,0
693,85,85.9375,263.19446,65.364586,574.30554,20.572914,-311.11108,0
694,85,87.239586,252.77777,65.364586,574.30554,21.875,-321.52777,0
694,85,87.239586,252.77777,65.364586,574.30554,21.875,-321.52777,0
695,85,88.020836,240.97223,65.364586,574.30554,22.65625,-333.3333,0
695,85,88.020836,240.97223,65.364586,574.30554,22.65625,-333.3333,0
696,85,88.541664,231.25,65.364586,574.30554,23.177078,-343.05554,0
696,85,88.541664,231.25,65.364586,574.30554,23.177078,-343.05554,0
697,85,89.322914,220.13889,65.364586,574.30554,23.958328,-354.16666,0
697,85,89.322914,220.13889,65.364586,574.30554,23.958328,-354.16666,0
698,85,90.364586,208.33333,65.364586,574.30554,25.0,-365.97223,0
698,85,90.364586,208.33333,65.364586,574.30554,25.0,-365.97223,0
699,85,91.40625,199.30556,65.364586,574.30554,26.041664,-375.0,0
699,85,91.40625,199.30556,65.364586,574.30554,26.041664,-375.0,0
700,85,92.447914,191.66667,65.364586,574.30554,27.083328,-382.63885,0
700,85,92.447914,191.66667,65.364586,574.30554,27.083328,-382.63885,0
701,85,93.229164,182.63889,65.364586,574.30554,27.864578,-391.66666,0
701,85,93.229164,182.63889,65.364586,574.30554,27.864578,-391.66666,0
702,85,93.229164,177.08333,65.364586,574.30554,27.864578,-397.22223,0
702,85,93.229164,177.08333,65.364586,574.30554,27.864578,-397.22223,0
703,85,93.75,166.66667,65.364586,574.30554,28.385414,-407.63885,0
703,85,93.75,166.66667,65.364586,574.30554,28.385414,-407.63885,0
704,85,94.53125,143.05556,65.364586,574.30554,29.166664,-431.25,0
704,85,94.53125,143.05556,65.364586,574.30554,29.166664,-431.25,0
705,85,95.052086,138.19444,65.364586,574.30554,29.6875,-436.11108,0
705,85,95.052086,138.19444,65.364586,574.30554,29.6875,-436.11108,0
706,85,95.572914,134.72223,65.364586,574.30554,30.208328,-439.5833,0
706,85,95.572914,134.72223,65.364586,574.30554,30.208328,-439.5833,0
707,85,96.614586,131.25,65.364586,574.30554,31.25,-443.05554,0
707,85,96.614586,131.25,65.364586,574.30554,31.25,-443.05554,0
708,85,97.395836,127.083336,65.364586,574.30554,32.03125,-447.2222,0
708,85,97.395836,127.083336,65.364586,574.30554,32.03125,-447.2222,0
709,85,98.177086,122.22222,65.364586,574.30554,32.8125,-452.0833,0
709,85,98.177086,122.22222,65.364586,574.30554,32.8125,-452.0833,0
710,85,99.21875,115.97222,65.364586,574.30554,33.854164,-458.3333,0
710,85,99.21875,115.97222,65.364586,574.30554,33.854164,-458.3333,0
711,85,99.21875,109.72222,65.364586,574.30554,33.854164,-464.5833,0
711,85,99.21875,109.72222,65.364586,574.30554,33.854164,-464.5833,0
712,85,100.0,103.47222,65.364586,574.30554,34.635414,-470.8333,0
712,85,100.0,103.47222,65.364586,574.30554,34.635414,-470.8333,0
713,85,100.520836,97.22222,65.364586,574.30554,35.15625,-477.0833,0
713,85,100.520836,97.22222,65.364586,574.30554,35.15625,-477.0833,0
714,85,101.5625,92.361115,65.364586,574.30554,36.197914,-481.94443,0
714,85,101.5625,92.361115,65.364586,574.30554,36.197914,-481.94443,0
715,85,101.822914,88.888885,65.364586,574.30554,36.45833,-485.41666,0
715,85,101.822914,88.888885,65.364586,574.30554,36.45833,-485.41666,0
716,85,101.5625,79.166664,65.364586,574.30554,36.197914,-495.1389,0
716,85,101.5625,79.166664,65.364586,574.30554,36.197914,-495.1389,0
